File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/775.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	1014.2
Injection Number	125
Position	BB11
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	2/6/2019
Injection Time	12:03:57 AM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.009393
Signal Max.	389.569812
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
1.950000	0.2	2.239793
1.953333	0.2	2.342199
1.956667	0.2	2.458643
1.960000	0.2	2.589283
1.963333	0.2	2.733949
1.966667	0.2	2.892218
1.970000	0.2	3.062877
1.973333	0.2	3.243697
1.976667	0.2	3.431885
1.980000	0.2	3.624590
1.983333	0.2	3.818992
1.986667	0.2	4.012284
1.990000	0.2	4.201885
1.993333	0.2	4.385386
1.996667	0.2	4.560040
2.000000	0.2	4.722610
2.003333	0.2	4.870001
2.006667	0.2	4.999877
2.010000	0.2	5.110708
2.013333	0.2	5.201371
2.016667	0.2	5.270741
2.020000	0.2	5.317643
2.023333	0.2	5.341234
2.026667	0.2	5.341537
2.030000	0.2	5.319560
2.033333	0.2	5.276678
2.036667	0.2	5.214088
2.040000	0.2	5.132986
2.043333	0.2	5.034965
2.046667	0.2	4.922223
2.050000	0.2	4.797715
2.053333	0.2	4.664981
2.056667	0.2	4.527629
2.060000	0.2	4.388933
2.063333	0.2	4.251688
2.066667	0.2	4.118307
2.070000	0.2	3.991114
2.073333	0.2	3.872623
2.076667	0.2	3.765681
2.080000	0.2	3.673231
2.083333	0.2	3.597927
2.086667	0.2	3.542469
2.090000	0.2	3.510171
2.093333	0.2	3.504837
2.096667	0.2	3.530422
2.100000	0.2	3.590909
2.103333	0.2	3.689934
2.106667	0.2	3.830373
2.110000	0.2	4.014712
2.113333	0.2	4.245813
2.116667	0.2	4.526950
2.120000	0.2	4.860922
2.123333	0.2	5.249285
2.126667	0.2	5.692408
2.130000	0.2	6.189792
2.133333	0.2	6.739962
2.136667	0.2	7.339977
2.140000	0.2	7.985286
2.143333	0.2	8.670253
2.146667	0.2	9.388260
2.150000	0.2	10.131020
2.153333	0.2	10.888543
2.156667	0.2	11.650186
2.160000	0.2	12.405351
2.163333	0.2	13.143412
2.166667	0.2	13.853803
2.170000	0.2	14.526470
2.173333	0.2	15.152086
2.176667	0.2	15.722009
2.180000	0.2	16.228534
2.183333	0.2	16.665338
2.186667	0.2	17.027508
2.190000	0.2	17.311439
2.193333	0.2	17.514876
2.196667	0.2	17.636724
2.200000	0.2	17.676952
2.203333	0.2	17.636910
2.206667	0.2	17.519585
2.210000	0.2	17.329438
2.213333	0.2	17.071985
2.216667	0.2	16.753515
2.220000	0.2	16.380953
2.223333	0.2	15.961616
2.226667	0.2	15.502885
2.230000	0.2	15.011876
2.233333	0.2	14.495240
2.236667	0.2	13.959325
2.240000	0.2	13.410550
2.243333	0.2	12.855374
2.246667	0.2	12.299635
2.250000	0.2	11.748154
2.253333	0.2	11.204982
2.256667	0.2	10.673537
2.260000	0.2	10.156551
2.263333	0.2	9.656259
2.266667	0.2	9.174513
