File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/764.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	536
Injection Number	94
Position	RH5
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	2/5/2019
Injection Time	7:45:06 AM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.022366
Signal Max.	870.441765
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
2.160000	0.2	2.509484
2.163333	0.2	2.552970
2.166667	0.2	2.595065
2.170000	0.2	2.635133
2.173333	0.2	2.671863
2.176667	0.2	2.703971
2.180000	0.2	2.730798
2.183333	0.2	2.752037
2.186667	0.2	2.767567
2.190000	0.2	2.777685
2.193333	0.2	2.782683
2.196667	0.2	2.782120
2.200000	0.2	2.775108
2.203333	0.2	2.761139
2.206667	0.2	2.740415
2.210000	0.2	2.713791
2.213333	0.2	2.682603
2.216667	0.2	2.648274
2.220000	0.2	2.611972
2.223333	0.2	2.574819
2.226667	0.2	2.538129
2.230000	0.2	2.503030
2.233333	0.2	2.470153
2.236667	0.2	2.439793
2.240000	0.2	2.411928
2.243333	0.2	2.386292
2.246667	0.2	2.363042
2.250000	0.2	2.343248
2.253333	0.2	2.328370
2.256667	0.2	2.319515
2.260000	0.2	2.317124
2.263333	0.2	2.320786
2.266667	0.2	2.329394
2.270000	0.2	2.341672
2.273333	0.2	2.356481
2.276667	0.2	2.372904
2.280000	0.2	2.390289
2.283333	0.2	2.407970
2.286667	0.2	2.425109
2.290000	0.2	2.441030
2.293333	0.2	2.455304
2.296667	0.2	2.467636
2.300000	0.2	2.477942
2.303333	0.2	2.486066
2.306667	0.2	2.491207
2.310000	0.2	2.492116
2.313333	0.2	2.488253
2.316667	0.2	2.480360
2.320000	0.2	2.469631
2.323333	0.2	2.456672
2.326667	0.2	2.441407
2.330000	0.2	2.423596
2.333333	0.2	2.402955
2.336667	0.2	2.379066
2.340000	0.2	2.351815
2.343333	0.2	2.321864
2.346667	0.2	2.290599
2.350000	0.2	2.259629
2.353333	0.2	2.229970
2.356667	0.2	2.201648
2.360000	0.2	2.174151
2.363333	0.2	2.147136
2.366667	0.2	2.120682
2.370000	0.2	2.094994
2.373333	0.2	2.070094
2.376667	0.2	2.046021
2.380000	0.2	2.023068
2.383333	0.2	2.001431
2.386667	0.2	1.980920
2.390000	0.2	1.961355
2.393333	0.2	1.943020
2.396667	0.2	1.926528
2.400000	0.2	1.912307
2.403333	0.2	1.900279
2.406667	0.2	1.889683
2.410000	0.2	1.879452
2.413333	0.2	1.869241
2.416667	0.2	1.859314
2.420000	0.2	1.849517
2.423333	0.2	1.839331
2.426667	0.2	1.828544
2.430000	0.2	1.817470
2.433333	0.2	1.806787
2.436667	0.2	1.796992
2.440000	0.2	1.787949
2.443333	0.2	1.779070
2.446667	0.2	1.769875
2.450000	0.2	1.760421
2.453333	0.2	1.751157
2.456667	0.2	1.742303
2.460000	0.2	1.733361
2.463333	0.2	1.723423
2.466667	0.2	1.712268
2.470000	0.2	1.700707
2.473333	0.2	1.689668
2.476667	0.2	1.679492
2.480000	0.2	1.669882
2.483333	0.2	1.660352
2.486667	0.2	1.650889
2.490000	0.2	1.641786
2.493333	0.2	1.632979
2.496667	0.2	1.624163
2.500000	0.2	1.615427
2.503333	0.2	1.607338
2.506667	0.2	1.600297
2.510000	0.2	1.594072
2.513333	0.2	1.588121
2.516667	0.2	1.582132
2.520000	0.2	1.576210
2.523333	0.2	1.570719
2.526667	0.2	1.565959
2.530000	0.2	1.561825
2.533333	0.2	1.557764
2.536667	0.2	1.553087
2.540000	0.2	1.547483
2.543333	0.2	1.541391
2.546667	0.2	1.535794
2.550000	0.2	1.531656
2.553333	0.2	1.529558
2.556667	0.2	1.529526
2.560000	0.2	1.530907
2.563333	0.2	1.532636
2.566667	0.2	1.534061
2.570000	0.2	1.535238
2.573333	0.2	1.536340
2.576667	0.2	1.537524
2.580000	0.2	1.539260
2.583333	0.2	1.542195
2.586667	0.2	1.546636
2.590000	0.2	1.552149
2.593333	0.2	1.557984
2.596667	0.2	1.563921
2.600000	0.2	1.570306
2.603333	0.2	1.577301
2.606667	0.2	1.584339
2.610000	0.2	1.590487
2.613333	0.2	1.595178
2.616667	0.2	1.598437
2.620000	0.2	1.600699
2.623333	0.2	1.602607
2.626667	0.2	1.604520
2.630000	0.2	1.605954
2.633333	0.2	1.605994
2.636667	0.2	1.604345
2.640000	0.2	1.601530
2.643333	0.2	1.598102
