File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/10527.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	807.1AU
Injection Number	290
Position	BH9
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	3/22/2019
Injection Time	1:45:26 PM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.014614
Signal Max.	638.433287
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
2.026667	0.2	4.569637
2.030000	0.2	4.470649
2.033333	0.2	4.382929
2.036667	0.2	4.304536
2.040000	0.2	4.233652
2.043333	0.2	4.168340
2.046667	0.2	4.106480
2.050000	0.2	4.046253
2.053333	0.2	3.986546
2.056667	0.2	3.926787
2.060000	0.2	3.866599
2.063333	0.2	3.805623
2.066667	0.2	3.743726
2.070000	0.2	3.681204
2.073333	0.2	3.618731
2.076667	0.2	3.557039
2.080000	0.2	3.496296
2.083333	0.2	3.435830
2.086667	0.2	3.374796
2.090000	0.2	3.313268
2.093333	0.2	3.252420
2.096667	0.2	3.193550
2.100000	0.2	3.137407
2.103333	0.2	3.084394
2.106667	0.2	3.034663
2.110000	0.2	2.987845
2.113333	0.2	2.943126
2.116667	0.2	2.899909
2.120000	0.2	2.858287
2.123333	0.2	2.818869
2.126667	0.2	2.782337
2.130000	0.2	2.749153
2.133333	0.2	2.719541
2.136667	0.2	2.693387
2.140000	0.2	2.670203
2.143333	0.2	2.649519
2.146667	0.2	2.631071
2.150000	0.2	2.614591
2.153333	0.2	2.600040
2.156667	0.2	2.587895
2.160000	0.2	2.578600
2.163333	0.2	2.572035
2.166667	0.2	2.567669
2.170000	0.2	2.564994
2.173333	0.2	2.563564
2.176667	0.2	2.562774
2.180000	0.2	2.561978
2.183333	0.2	2.560806
2.186667	0.2	2.559041
2.190000	0.2	2.556311
2.193333	0.2	2.552202
2.196667	0.2	2.546698
2.200000	0.2	2.540043
2.203333	0.2	2.531959
2.206667	0.2	2.521460
2.210000	0.2	2.507595
2.213333	0.2	2.490054
2.216667	0.2	2.469171
2.220000	0.2	2.445567
2.223333	0.2	2.419760
2.226667	0.2	2.392018
2.230000	0.2	2.362418
2.233333	0.2	2.331140
2.236667	0.2	2.298663
2.240000	0.2	2.265442
2.243333	0.2	2.231598
2.246667	0.2	2.197027
2.250000	0.2	2.161596
2.253333	0.2	2.125376
2.256667	0.2	2.088813
2.260000	0.2	2.052546
2.263333	0.2	2.016980
2.266667	0.2	1.982296
2.270000	0.2	1.948980
2.273333	0.2	1.918032
2.276667	0.2	1.890400
2.280000	0.2	1.866347
2.283333	0.2	1.845369
2.286667	0.2	1.826526
2.290000	0.2	1.809156
2.293333	0.2	1.793483
2.296667	0.2	1.780191
2.300000	0.2	1.769560
2.303333	0.2	1.761518
2.306667	0.2	1.755999
2.310000	0.2	1.752804
2.313333	0.2	1.751505
2.316667	0.2	1.751547
2.320000	0.2	1.752269
2.323333	0.2	1.753157
2.326667	0.2	1.754247
2.330000	0.2	1.755875
2.333333	0.2	1.758019
2.336667	0.2	1.760418
2.340000	0.2	1.763085
2.343333	0.2	1.766125
2.346667	0.2	1.769415
2.350000	0.2	1.772733
2.353333	0.2	1.775604
2.356667	0.2	1.777154
2.360000	0.2	1.776696
2.363333	0.2	1.774137
2.366667	0.2	1.769678
2.370000	0.2	1.763472
2.373333	0.2	1.755653
2.376667	0.2	1.746556
2.380000	0.2	1.736669
2.383333	0.2	1.726235
2.386667	0.2	1.715000
2.390000	0.2	1.702480
2.393333	0.2	1.688392
2.396667	0.2	1.672790
2.400000	0.2	1.656026
2.403333	0.2	1.638494
2.406667	0.2	1.620264
2.410000	0.2	1.601218
2.413333	0.2	1.581485
2.416667	0.2	1.561424
2.420000	0.2	1.541331
2.423333	0.2	1.521529
2.426667	0.2	1.502497
2.430000	0.2	1.484613
2.433333	0.2	1.467946
2.436667	0.2	1.452242
2.440000	0.2	1.437149
2.443333	0.2	1.422741
2.446667	0.2	1.409494
2.450000	0.2	1.397476
2.453333	0.2	1.386059
2.456667	0.2	1.374756
2.460000	0.2	1.363916
2.463333	0.2	1.354212
2.466667	0.2	1.345776
2.470000	0.2	1.338237
2.473333	0.2	1.331346
2.476667	0.2	1.325046
2.480000	0.2	1.319310
2.483333	0.2	1.314471
2.486667	0.2	1.311202
2.490000	0.2	1.309996
2.493333	0.2	1.310938
2.496667	0.2	1.313682
2.500000	0.2	1.317819
2.503333	0.2	1.323376
2.506667	0.2	1.330761
2.510000	0.2	1.340652
2.513333	0.2	1.353785
2.516667	0.2	1.370293
2.520000	0.2	1.389554
2.523333	0.2	1.410980
2.526667	0.2	1.434482
2.530000	0.2	1.460032
2.533333	0.2	1.487202
2.536667	0.2	1.515471
2.540000	0.2	1.544885
2.543333	0.2	1.576107
2.546667	0.2	1.609826
2.550000	0.2	1.646449
2.553333	0.2	1.686287
2.556667	0.2	1.729768
2.560000	0.2	1.777448
2.563333	0.2	1.829892
2.566667	0.2	1.887758
2.570000	0.2	1.952088
2.573333	0.2	2.024476
2.576667	0.2	2.107234
2.580000	0.2	2.203396
2.583333	0.2	2.316346
2.586667	0.2	2.449593
2.590000	0.2	2.606774
2.593333	0.2	2.791401
2.596667	0.2	3.006579
2.600000	0.2	3.254892
2.603333	0.2	3.538196
2.606667	0.2	3.857504
2.610000	0.2	4.213063
2.613333	0.2	4.604193
2.616667	0.2	5.029056
2.620000	0.2	5.484724
2.623333	0.2	5.967215
2.626667	0.2	6.471155
2.630000	0.2	6.989589
2.633333	0.2	7.514392
2.636667	0.2	8.036689
2.640000	0.2	8.547195
2.643333	0.2	9.036908
2.646667	0.2	9.497695
2.650000	0.2	9.922284
2.653333	0.2	10.303961
2.656667	0.2	10.636401
2.660000	0.2	10.913871
2.663333	0.2	11.131555
2.666667	0.2	11.285781
2.670000	0.2	11.374361
2.673333	0.2	11.396993
2.676667	0.2	11.355435
2.680000	0.2	11.253028
2.683333	0.2	11.093648
2.686667	0.2	10.881454
2.690000	0.2	10.621508
2.693333	0.2	10.319869
2.696667	0.2	9.983060
2.700000	0.2	9.617678
2.703333	0.2	9.230146
2.706667	0.2	8.826737
2.710000	0.2	8.413605
2.713333	0.2	7.996017
2.716667	0.2	7.578058
2.720000	0.2	7.163800
2.723333	0.2	6.757702
2.726667	0.2	6.363294
2.730000	0.2	5.982441
2.733333	0.2	5.616233
2.736667	0.2	5.265991
2.740000	0.2	4.933236
2.743333	0.2	4.618909
2.746667	0.2	4.323065
2.750000	0.2	4.045643
2.753333	0.2	3.787060
2.756667	0.2	3.547636
2.760000	0.2	3.326775
2.763333	0.2	3.123006
2.766667	0.2	2.934588
2.770000	0.2	2.759935
2.773333	0.2	2.597980
