File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/557.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	940.1
Injection Number	167
Position	BF4
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	2/6/2019
Injection Time	9:53:34 PM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.001233
Signal Max.	1,055.195231
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
1.823333	0.2	3.551574
1.826667	0.2	3.472843
1.830000	0.2	3.401607
1.833333	0.2	3.337299
1.836667	0.2	3.279839
1.840000	0.2	3.229094
1.843333	0.2	3.184543
1.846667	0.2	3.145517
1.850000	0.2	3.111518
1.853333	0.2	3.082101
1.856667	0.2	3.056649
1.860000	0.2	3.034441
1.863333	0.2	3.014840
1.866667	0.2	2.997321
1.870000	0.2	2.981385
1.873333	0.2	2.966706
1.876667	0.2	2.953370
1.880000	0.2	2.941728
1.883333	0.2	2.931938
1.886667	0.2	2.923738
1.890000	0.2	2.916763
1.893333	0.2	2.910590
1.896667	0.2	2.904433
1.900000	0.2	2.897589
1.903333	0.2	2.890107
1.906667	0.2	2.882601
1.910000	0.2	2.875739
1.913333	0.2	2.869923
1.916667	0.2	2.865129
1.920000	0.2	2.861049
1.923333	0.2	2.857309
1.926667	0.2	2.853507
1.930000	0.2	2.849287
1.933333	0.2	2.844574
1.936667	0.2	2.839648
1.940000	0.2	2.834801
1.943333	0.2	2.830040
1.946667	0.2	2.825361
1.950000	0.2	2.820917
1.953333	0.2	2.816666
1.956667	0.2	2.812405
1.960000	0.2	2.808250
1.963333	0.2	2.804472
1.966667	0.2	2.800730
1.970000	0.2	2.796266
1.973333	0.2	2.791075
1.976667	0.2	2.786042
1.980000	0.2	2.781865
1.983333	0.2	2.778491
1.986667	0.2	2.775402
1.990000	0.2	2.772223
1.993333	0.2	2.769343
1.996667	0.2	2.767641
2.000000	0.2	2.767586
2.003333	0.2	2.769053
2.006667	0.2	2.771411
2.010000	0.2	2.773342
2.013333	0.2	2.773591
2.016667	0.2	2.772089
2.020000	0.2	2.769595
2.023333	0.2	2.766617
2.026667	0.2	2.763152
2.030000	0.2	2.759062
2.033333	0.2	2.754535
2.036667	0.2	2.750113
2.040000	0.2	2.746023
2.043333	0.2	2.741680
2.046667	0.2	2.736198
2.050000	0.2	2.729138
2.053333	0.2	2.720563
2.056667	0.2	2.710835
2.060000	0.2	2.700643
2.063333	0.2	2.690714
2.066667	0.2	2.681271
2.070000	0.2	2.672067
2.073333	0.2	2.662797
2.076667	0.2	2.653146
2.080000	0.2	2.642851
2.083333	0.2	2.632062
2.086667	0.2	2.621187
2.090000	0.2	2.610285
2.093333	0.2	2.599162
2.096667	0.2	2.588077
2.100000	0.2	2.577761
2.103333	0.2	2.568874
2.106667	0.2	2.561883
2.110000	0.2	2.556994
2.113333	0.2	2.553786
2.116667	0.2	2.551115
2.120000	0.2	2.547814
2.123333	0.2	2.543795
2.126667	0.2	2.540241
2.130000	0.2	2.538516
2.133333	0.2	2.539061
2.136667	0.2	2.541421
2.140000	0.2	2.544998
2.143333	0.2	2.549497
2.146667	0.2	2.554766
2.150000	0.2	2.560512
2.153333	0.2	2.566277
2.156667	0.2	2.571687
2.160000	0.2	2.576735
2.163333	0.2	2.581916
2.166667	0.2	2.588028
2.170000	0.2	2.595469
2.173333	0.2	2.603735
2.176667	0.2	2.611752
2.180000	0.2	2.618590
2.183333	0.2	2.624058
2.186667	0.2	2.628827
2.190000	0.2	2.633732
2.193333	0.2	2.638878
2.196667	0.2	2.643517
2.200000	0.2	2.646744
2.203333	0.2	2.648158
2.206667	0.2	2.647833
2.210000	0.2	2.645989
2.213333	0.2	2.642858
2.216667	0.2	2.638773
2.220000	0.2	2.633984
2.223333	0.2	2.628055
2.226667	0.2	2.620023
2.230000	0.2	2.609290
2.233333	0.2	2.595898
2.236667	0.2	2.580229
2.240000	0.2	2.562801
2.243333	0.2	2.544139
2.246667	0.2	2.524585
2.250000	0.2	2.504426
2.253333	0.2	2.484314
2.256667	0.2	2.465091
2.260000	0.2	2.447102
2.263333	0.2	2.429954
2.266667	0.2	2.412847
2.270000	0.2	2.395129
2.273333	0.2	2.376529
2.276667	0.2	2.356972
2.280000	0.2	2.336870
2.283333	0.2	2.317477
2.286667	0.2	2.299973
2.290000	0.2	2.284345
2.293333	0.2	2.269802
2.296667	0.2	2.255931
2.300000	0.2	2.242885
2.303333	0.2	2.230815
2.306667	0.2	2.219802
2.310000	0.2	2.210226
2.313333	0.2	2.202616
2.316667	0.2	2.196940
2.320000	0.2	2.192307
2.323333	0.2	2.187574
2.326667	0.2	2.182207
2.330000	0.2	2.176582
2.333333	0.2	2.171379
2.336667	0.2	2.166771
2.340000	0.2	2.162325
2.343333	0.2	2.157512
2.346667	0.2	2.152301
2.350000	0.2	2.147112
2.353333	0.2	2.142103
2.356667	0.2	2.137112
2.360000	0.2	2.132101
2.363333	0.2	2.126966
2.366667	0.2	2.121317
2.370000	0.2	2.114954
2.373333	0.2	2.108016
2.376667	0.2	2.100573
2.380000	0.2	2.092722
2.383333	0.2	2.084833
2.386667	0.2	2.077093
2.390000	0.2	2.069223
2.393333	0.2	2.061029
2.396667	0.2	2.052755
2.400000	0.2	2.044621
2.403333	0.2	2.036481
2.406667	0.2	2.028160
2.410000	0.2	2.019890
2.413333	0.2	2.012294
2.416667	0.2	2.005820
2.420000	0.2	2.000124
2.423333	0.2	1.994320
2.426667	0.2	1.987772
2.430000	0.2	1.980324
2.433333	0.2	1.972149
2.436667	0.2	1.963829
2.440000	0.2	1.956286
2.443333	0.2	1.950229
2.446667	0.2	1.945724
2.450000	0.2	1.942249
2.453333	0.2	1.938960
2.456667	0.2	1.934981
2.460000	0.2	1.929806
2.463333	0.2	1.923659
2.466667	0.2	1.917323
2.470000	0.2	1.911608
2.473333	0.2	1.907052
2.476667	0.2	1.903914
2.480000	0.2	1.902070
2.483333	0.2	1.900809
2.486667	0.2	1.899107
2.490000	0.2	1.896298
2.493333	0.2	1.892414
2.496667	0.2	1.887883
2.500000	0.2	1.882955
2.503333	0.2	1.877673
2.506667	0.2	1.872290
2.510000	0.2	1.867243
2.513333	0.2	1.862703
2.516667	0.2	1.858415
2.520000	0.2	1.854169
2.523333	0.2	1.850171
2.526667	0.2	1.846640
2.530000	0.2	1.843345
2.533333	0.2	1.839858
2.536667	0.2	1.836192
2.540000	0.2	1.833154
2.543333	0.2	1.831865
2.546667	0.2	1.832737
2.550000	0.2	1.835227
2.553333	0.2	1.838671
2.556667	0.2	1.843199
2.560000	0.2	1.850103
2.563333	0.2	1.861593
2.566667	0.2	1.880175
2.570000	0.2	1.907945
2.573333	0.2	1.946461
2.576667	0.2	1.997425
2.580000	0.2	2.063248
2.583333	0.2	2.147142
2.586667	0.2	2.253125
2.590000	0.2	2.385447
2.593333	0.2	2.548031
2.596667	0.2	2.744826
2.600000	0.2	2.979784
2.603333	0.2	3.256038
2.606667	0.2	3.575915
2.610000	0.2	3.941580
2.613333	0.2	4.354845
2.616667	0.2	4.816275
2.620000	0.2	5.324706
2.623333	0.2	5.877646
2.626667	0.2	6.471525
2.630000	0.2	7.101173
2.633333	0.2	7.759734
2.636667	0.2	8.439400
2.640000	0.2	9.131840
2.643333	0.2	9.827902
2.646667	0.2	10.517349
2.650000	0.2	11.189505
