File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/378.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	433
Injection Number	51
Position	RD11
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	2/1/2019
Injection Time	3:49:21 PM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.019401
Signal Max.	833.955436
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
2.010000	0.2	3.680474
2.013333	0.2	3.653957
2.016667	0.2	3.628946
2.020000	0.2	3.605566
2.023333	0.2	3.583724
2.026667	0.2	3.563003
2.030000	0.2	3.543142
2.033333	0.2	3.524610
2.036667	0.2	3.508199
2.040000	0.2	3.494111
2.043333	0.2	3.481858
2.046667	0.2	3.470702
2.050000	0.2	3.460087
2.053333	0.2	3.449926
2.056667	0.2	3.440435
2.060000	0.2	3.431836
2.063333	0.2	3.424215
2.066667	0.2	3.417396
2.070000	0.2	3.411280
2.073333	0.2	3.406286
2.076667	0.2	3.403037
2.080000	0.2	3.401859
2.083333	0.2	3.402584
2.086667	0.2	3.404598
2.090000	0.2	3.407208
2.093333	0.2	3.409938
2.096667	0.2	3.412688
2.100000	0.2	3.415838
2.103333	0.2	3.420027
2.106667	0.2	3.426152
2.110000	0.2	3.435627
2.113333	0.2	3.450135
2.116667	0.2	3.471026
2.120000	0.2	3.498923
2.123333	0.2	3.533796
2.126667	0.2	3.575346
2.130000	0.2	3.623599
2.133333	0.2	3.679334
2.136667	0.2	3.743695
2.140000	0.2	3.817392
2.143333	0.2	3.900260
2.146667	0.2	3.991061
2.150000	0.2	4.087714
2.153333	0.2	4.188120
2.156667	0.2	4.290766
2.160000	0.2	4.394583
2.163333	0.2	4.498582
2.166667	0.2	4.601465
2.170000	0.2	4.701066
2.173333	0.2	4.794420
2.176667	0.2	4.878831
2.180000	0.2	4.952593
2.183333	0.2	5.014553
2.186667	0.2	5.063583
2.190000	0.2	5.098747
2.193333	0.2	5.119605
2.196667	0.2	5.126145
2.200000	0.2	5.118724
2.203333	0.2	5.098194
2.206667	0.2	5.065754
2.210000	0.2	5.022606
2.213333	0.2	4.969866
2.216667	0.2	4.908815
2.220000	0.2	4.841190
2.223333	0.2	4.769090
2.226667	0.2	4.694526
2.230000	0.2	4.619223
2.233333	0.2	4.544978
2.236667	0.2	4.473897
2.240000	0.2	4.407966
2.243333	0.2	4.348540
2.246667	0.2	4.296346
2.250000	0.2	4.252036
2.253333	0.2	4.216536
2.256667	0.2	4.190632
2.260000	0.2	4.174253
2.263333	0.2	4.166335
2.266667	0.2	4.165618
2.270000	0.2	4.171546
2.273333	0.2	4.184037
2.276667	0.2	4.202462
2.280000	0.2	4.225357
2.283333	0.2	4.250986
2.286667	0.2	4.277672
2.290000	0.2	4.303811
2.293333	0.2	4.327978
2.296667	0.2	4.348887
2.300000	0.2	4.365299
2.303333	0.2	4.376005
2.306667	0.2	4.379798
2.310000	0.2	4.375807
2.313333	0.2	4.363936
2.316667	0.2	4.344705
2.320000	0.2	4.318624
2.323333	0.2	4.285804
2.326667	0.2	4.246343
2.330000	0.2	4.200930
2.333333	0.2	4.150626
2.336667	0.2	4.096193
2.340000	0.2	4.038083
2.343333	0.2	3.976851
2.346667	0.2	3.913190
2.350000	0.2	3.847884
2.353333	0.2	3.782015
2.356667	0.2	3.716930
2.360000	0.2	3.653780
2.363333	0.2	3.593039
2.366667	0.2	3.534638
2.370000	0.2	3.478680
2.373333	0.2	3.425862
2.376667	0.2	3.377042
2.380000	0.2	3.332559
2.383333	0.2	3.292175
2.386667	0.2	3.255407
2.390000	0.2	3.221773
2.393333	0.2	3.191238
2.396667	0.2	3.164470
2.400000	0.2	3.142263
2.403333	0.2	3.124657
2.406667	0.2	3.110846
2.410000	0.2	3.099795
2.413333	0.2	3.090670
2.416667	0.2	3.082966
2.420000	0.2	3.076659
2.423333	0.2	3.072150
2.426667	0.2	3.069764
2.430000	0.2	3.069390
2.433333	0.2	3.070773
2.436667	0.2	3.073800
2.440000	0.2	3.078515
2.443333	0.2	3.085083
2.446667	0.2	3.093639
2.450000	0.2	3.104278
2.453333	0.2	3.117033
2.456667	0.2	3.131590
2.460000	0.2	3.147357
2.463333	0.2	3.164081
2.466667	0.2	3.182209
2.470000	0.2	3.202492
2.473333	0.2	3.225349
2.476667	0.2	3.250642
2.480000	0.2	3.278021
2.483333	0.2	3.307621
2.486667	0.2	3.340341
2.490000	0.2	3.377185
2.493333	0.2	3.418475
2.496667	0.2	3.464115
2.500000	0.2	3.514351
2.503333	0.2	3.569854
2.506667	0.2	3.631093
2.510000	0.2	3.697888
2.513333	0.2	3.769828
2.516667	0.2	3.846868
2.520000	0.2	3.929264
2.523333	0.2	4.017340
2.526667	0.2	4.111389
2.530000	0.2	4.211358
2.533333	0.2	4.316746
2.536667	0.2	4.427064
2.540000	0.2	4.541913
2.543333	0.2	4.660526
2.546667	0.2	4.781819
2.550000	0.2	4.904935
2.553333	0.2	5.029434
2.556667	0.2	5.155031
2.560000	0.2	5.281381
2.563333	0.2	5.408155
2.566667	0.2	5.534764
2.570000	0.2	5.659741
2.573333	0.2	5.781094
2.576667	0.2	5.897542
2.580000	0.2	6.008947
2.583333	0.2	6.115618
2.586667	0.2	6.217708
2.590000	0.2	6.315193
2.593333	0.2	6.407864
2.596667	0.2	6.495391
2.600000	0.2	6.577352
2.603333	0.2	6.653214
2.606667	0.2	6.722919
2.610000	0.2	6.787329
2.613333	0.2	6.847684
2.616667	0.2	6.904898
2.620000	0.2	6.959305
2.623333	0.2	7.011092
2.626667	0.2	7.060888
2.630000	0.2	7.109573
2.633333	0.2	7.157914
2.636667	0.2	7.206412
2.640000	0.2	7.255054
2.643333	0.2	7.303527
