File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/281.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	702
Injection Number	32
Position	RC4
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	2/1/2019
Injection Time	5:57:12 AM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.002587
Signal Max.	720.763503
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
2.306667	0.2	3.263863
2.310000	0.2	3.263596
2.313333	0.2	3.256432
2.316667	0.2	3.242408
2.320000	0.2	3.222164
2.323333	0.2	3.196821
2.326667	0.2	3.167524
2.330000	0.2	3.135012
2.333333	0.2	3.099605
2.336667	0.2	3.061515
2.340000	0.2	3.021063
2.343333	0.2	2.978656
2.346667	0.2	2.934693
2.350000	0.2	2.889522
2.353333	0.2	2.843593
2.356667	0.2	2.797676
2.360000	0.2	2.752708
2.363333	0.2	2.709343
2.366667	0.2	2.667766
2.370000	0.2	2.628016
2.373333	0.2	2.590181
2.376667	0.2	2.554098
2.380000	0.2	2.519376
2.383333	0.2	2.485896
2.386667	0.2	2.453781
2.390000	0.2	2.422951
2.393333	0.2	2.393424
2.396667	0.2	2.365629
2.400000	0.2	2.339690
2.403333	0.2	2.314950
2.406667	0.2	2.290592
2.410000	0.2	2.266320
2.413333	0.2	2.242352
2.416667	0.2	2.218975
2.420000	0.2	2.196190
2.423333	0.2	2.173886
2.426667	0.2	2.152254
2.430000	0.2	2.131888
2.433333	0.2	2.113463
2.436667	0.2	2.097014
2.440000	0.2	2.081676
2.443333	0.2	2.066366
2.446667	0.2	2.050578
2.450000	0.2	2.034583
2.453333	0.2	2.018921
2.456667	0.2	2.003690
2.460000	0.2	1.988421
2.463333	0.2	1.972670
2.466667	0.2	1.956735
2.470000	0.2	1.941632
2.473333	0.2	1.928223
2.476667	0.2	1.916527
2.480000	0.2	1.905903
2.483333	0.2	1.895722
2.486667	0.2	1.885958
2.490000	0.2	1.877160
2.493333	0.2	1.869813
2.496667	0.2	1.863723
2.500000	0.2	1.857913
2.503333	0.2	1.851349
2.506667	0.2	1.843973
2.510000	0.2	1.836712
2.513333	0.2	1.830405
2.516667	0.2	1.824995
2.520000	0.2	1.819816
2.523333	0.2	1.814350
2.526667	0.2	1.808545
2.530000	0.2	1.802700
2.533333	0.2	1.797313
2.536667	0.2	1.792793
2.540000	0.2	1.789190
2.543333	0.2	1.786274
2.546667	0.2	1.783722
2.550000	0.2	1.781341
2.553333	0.2	1.779284
2.556667	0.2	1.777705
2.560000	0.2	1.776273
2.563333	0.2	1.774392
2.566667	0.2	1.771999
2.570000	0.2	1.769995
2.573333	0.2	1.769532
2.576667	0.2	1.770880
2.580000	0.2	1.773191
2.583333	0.2	1.775174
2.586667	0.2	1.775811
2.590000	0.2	1.774719
2.593333	0.2	1.772352
2.596667	0.2	1.769795
2.600000	0.2	1.767977
2.603333	0.2	1.767221
2.606667	0.2	1.767455
2.610000	0.2	1.768361
2.613333	0.2	1.769376
2.616667	0.2	1.769947
2.620000	0.2	1.769677
2.623333	0.2	1.768135
2.626667	0.2	1.764973
2.630000	0.2	1.760356
2.633333	0.2	1.754926
2.636667	0.2	1.749303
2.640000	0.2	1.743935
2.643333	0.2	1.739415
2.646667	0.2	1.736375
2.650000	0.2	1.734722
2.653333	0.2	1.733487
2.656667	0.2	1.731610
