File Path	chrom://thermoelectronn/ChromeleonLocal/Visitors/Micah/2019 experiment/2019_1_31_samples.seq/863.smp/UV_VIS_1.channel/UV_VIS_1.chm
Channel	UV_VIS_1

Injection Information:
Data Vault	ChromeleonLocal
Injection	1020
Injection Number	99
Position	RH10
Comment	
Processing Method	Micah Cardenolides
Instrument Method	Cardenolide_test_equilibrate_charles
Type	Unknown
Status	Finished
Injection Date	2/5/2019
Injection Time	10:20:53 AM
Injection Volume (µl)	2.000
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	0.000000
Time Max. (min)	25.003333
Data Points	7502
Detector	UV
Generating Data System	Chromeleon 7.2.4.8525
Exporting Data System	Chromeleon 7.2.4.0
Operator	Instrument Controller
Signal Quantity	Absorbance
Signal Unit	mAU
Signal Min.	-0.008214
Signal Max.	1,065.227904
Channel	UV_VIS_1
Driver Name	DAD3000.dll
Channel Type	Evaluation
Min. Step (s)	0.2
Max. Step (s)	0.2
Average Step (s)	0.2

Signal Parameter Information:
Signal Info	WVL:220 nm

Chromatogram Data:
Time (min)	Step (s)	Value (mAU)
2.393333	0.2	4.803642
2.396667	0.2	4.768771
2.400000	0.2	4.740452
2.403333	0.2	4.718651
2.406667	0.2	4.703306
2.410000	0.2	4.694263
2.413333	0.2	4.691467
2.416667	0.2	4.694881
2.420000	0.2	4.704388
2.423333	0.2	4.719692
2.426667	0.2	4.739659
2.430000	0.2	4.762065
2.433333	0.2	4.784842
2.436667	0.2	4.807324
2.440000	0.2	4.829809
2.443333	0.2	4.852182
2.446667	0.2	4.873525
2.450000	0.2	4.893028
2.453333	0.2	4.910352
2.456667	0.2	4.924983
2.460000	0.2	4.936189
2.463333	0.2	4.943500
2.466667	0.2	4.946631
2.470000	0.2	4.945363
2.473333	0.2	4.939605
2.476667	0.2	4.928981
2.480000	0.2	4.912475
2.483333	0.2	4.889024
2.486667	0.2	4.858471
2.490000	0.2	4.821816
2.493333	0.2	4.780731
2.496667	0.2	4.736840
2.500000	0.2	4.690997
2.503333	0.2	4.643036
2.506667	0.2	4.592495
2.510000	0.2	4.539526
2.513333	0.2	4.484900
2.516667	0.2	4.429413
2.520000	0.2	4.373454
2.523333	0.2	4.317159
2.526667	0.2	4.260815
2.530000	0.2	4.204934
2.533333	0.2	4.150123
2.536667	0.2	4.097046
2.540000	0.2	4.046482
2.543333	0.2	3.999308
2.546667	0.2	3.955993
2.550000	0.2	3.916210
2.553333	0.2	3.879553
2.556667	0.2	3.846247
2.560000	0.2	3.816859
2.563333	0.2	3.791850
2.566667	0.2	3.771466
2.570000	0.2	3.755922
2.573333	0.2	3.745539
2.576667	0.2	3.740462
2.580000	0.2	3.740598
2.583333	0.2	3.745986
2.586667	0.2	3.756795
2.590000	0.2	3.772866
2.593333	0.2	3.793496
2.596667	0.2	3.817735
2.600000	0.2	3.844849
2.603333	0.2	3.874396
2.606667	0.2	3.906155
2.610000	0.2	3.940107
2.613333	0.2	3.976117
2.616667	0.2	4.013549
2.620000	0.2	4.051327
2.623333	0.2	4.088387
2.626667	0.2	4.124027
2.630000	0.2	4.158092
2.633333	0.2	4.191100
2.636667	0.2	4.223925
2.640000	0.2	4.256934
